"ChassisID","BoltPattern","Hubbore","HubboreRear","MaxWheelLoad","Nutorbolt","NutBoltThreadType","NutBoltHex","BoltLength","Minboltlength","Maxboltlength","NutBoltTorque","AxleWeightFront","AxleWeightRear","TPMS"
"5382","5x120.65","70.3","0.00","1448","nut","M12x1.5","19","","0","0","100","0","0",""
"5385","5x112","66.5","0.00","1397","bolt","M14x1.5","17","28.00","27","30","89","0","0","on"
"5386","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","85 to 115","0","0","on"
"5387","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","85 to 15","0","0","on"
"5388","5x112","57.1","","1283","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"5389","5x112","57.1","","1375","bolt","M14x1.5","17","28.00","27","30","103","","","on"
"5390","5x114.3","60.1","","1375","nut","M12x1.5","21","","","","76","","","on"
"5391","5x114.3","67.1","","1338","nut","M12x1.5","21","","","","81","","","on"
"5392","8x180","124","0.00","2090","nut","M14x1.5","22","","0","0","140","0","0","on"
"5393","8x165.1","117","","2090","nut","M14x1.5","22","","","","140","","","on"
"5394","5x100","57.1","0.00","1133","bolt","M14x1.5","17","28.00","27","30","89","0","0","on"
"5395","5x100","57.1","0.00","1133","bolt","M14x1.5","17","28.00","27","30","89","0","0","on"
"5405","4x98","58.1","","913","bolt","M12x1.25","17","27.00","26","30","75","830","760","on"
"5417","4x114.3","67.1","0.00","836","nut","M12x1.5","21","","0","0","65 to 80","0","0",""
"5418","4x100","57.1","","1067","nut","M12x1.5","19","","","","75","","",""
"5419","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","65 to 80","","","on"
"5420","5x112","57.1","","1144","bolt","M14x1.5","17","28.00","27","30","89","1994","1444","on"
"5421","5x112/5x120","57.1","70.10","1210","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"5422","4x100","54.1","0.00","986","nut","M12x1.5","21","","0","0","76","0","0","on"
"5423","4x100","54.1","","1041","nut","M12x1.5","21","","","","65 to 87","","","on"
"5426","5x112","66.6","","1760","bolt","M14x1.5","17","29.00","28","33","111","","","on"
"5427","5x112","57.1","","1705","bolt","M14x1.5","17","28.00","27","30","107","","","on"
"5428","5x112","57.1","","1705","bolt","M14x1.5","17","28.00","27","30","107","","","on"
"5429","5x112","66.6","","1815","bolt","M14x1.5","17","29.00","28","33","111","","","on"
"5430","5x112","66.6","","1067","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"5431","6x130","84.1","","2673","bolt","M14x1.5","22","35.00","34","37","133 alloy rims, 177 steel rims","","","on"
"5440","5x120","72.6","","1056","bolt","M12x1.5","17","28.00","27","30","88","","","on"
"5441","5x114.3","64.1","","968","nut","M12x1.5","19","","","","80","","","on"
"5443","5x112","66.6","","1283","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"5444","4x100","56.1","54.10","836","nut","M12x1.5","21","","","","65 to 80","","","on"
"5445","4x100","54.1","","737","nut","M12x1.5","21","","","","76","","","on"
"5446","5x114.3","60.1","","1122","nut","M12x1.5","21","","","","76","","","on"
"5447","6x130","84.1","","2530","bolt","M14x1.5","17","32.00","31","34","111","","","on"
"5448","6x205","161","0.00","2970","nut","M14x1.5","19","","0","0","111","0","0","on"
"5450","8x165.1","117","0.00","2310","nut","M14x1.5","22","","0","0","140","0","0",""
"5453","5x110","65.1","","1210","bolt","M12x1.25","17","27.00","26","30","85 to 115","","","on"
"5455","5x110","65.1","","1107","nut","M12x1.5","19","","","","100","","","on"
"5457","5x115","70.3","0.00","1221","nut","M12x1.5","19","","0","0","100","0","0","on"
"5459","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","65 to 80","","","on"
"5462","5x139.7","108","","1265","nut","M12x1.5","19","","","","60","800","1000",""
"5463","4x98","58.1","","1001","bolt","M12x1.25","19","26.00","25","28","74","","",""
"5465","4x100","56.1","","997","bolt","M14x1.25","17","27.00","26","30","103","925","800","on"
"5466","4x98","58.1","","990","bolt","M12x1.25","19","28.00","27","30","66","","",""
"5467","4x98","58.1","","884","bolt","M12x1.25","19","28.00","27","30","66","","",""
"5469","4x130","70.1","","924","nut","M14x1.5","19","","","","81","","",""
"5485","5x120","67.1","0.00","1375","nut","M14x1.5","22","","0","0","110","1270","1270","on"
"5487","5x130","71.5","","1034","bolt","M14x1.5","19","29.00","28","33","96","785","945","on"
"5515","5x114.3","67.1","","1210","nut","M12x1.5","21","","","","65 to 80","","","on"
"5583","4x100","59.1","","1155","nut","M12x1.25","21","","","","83","","","on"
"5585","5x120.65","70.3","","1925","nut","1/2 UNF","19","","","","100","","",""
"5598","5x120.65","70.3","","1925","nut","1/2 UNF","19","","","","100","","",""
"5599","5x120.65","70.3","","1287","nut","7/16 UNF","19","","","","100","","",""
"5600","5x120.65","70.3","","1298","nut","7/16 UNF","19","","","","75","","",""
"5601","5x127","70.3","","1100","nut","1/2 UNF","19","","","","100","","",""
"5602","5x127","70.3","","1300","nut","1/2 UNF","19","","","","100","","",""
"5603","5x127","78","0.00","1650","nut","1/2 UNF","19","","0","0","75","0","0",""
"5604","5x127","70.3","","1300","nut","1/2 UNF","19","","","","100","","",""
"5605","8x165.1","117","","2310","nut","9/16 UNF","22","","","","120","","",""
"5606","5x127","70.3","","1300","nut","1/2 UNF","19","","","","100","","",""
"5607","4x114.3","69.1","","1430","nut","7/16 UNF","19","","","","100","","",""
"5608","5x127","70.3","","1364","nut","1/2 UNF","19","","","","75","","",""
"5609","5x127","70.3","","1364","nut","1/2 UNF","19","","","","75","","",""
"5610","5x127","70.3","","1364","nut","1/2 UNF","19","","","","75","","",""
"5611","5x127","70.3","","1364","nut","1/2 UNF","19","","","","75","","",""
"5612","8x165.1","117","","2750","nut","9/16 UNF","22","","","","105","","",""
"5613","5x101.6","69.1","","1210","nut","7/16 UNF LH/RH","19","","","","70","","",""
"5614","5x101.6","69.1","","1210","nut","7/16 UNF LH/RH","19","","","","70","","",""
"5615","5x127","78.1","0.00","1298","nut","1/2 UNF","19","","0","0","70","0","0",""
"5616","5x127","78.1","0.00","1298","nut","1/2 UNF","19","","0","0","70","0","0",""
"5617","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"5618","5x114.3","71.5","","1287","nut","1/2 UNF","19","","","","75","","",""
"5619","5x127","70.3","","1309","nut","1/2 UNF","19","","","","75","","",""
"5620","5x127","70.3","","1309","nut","1/2 UNF","19","","","","75","","",""
"5641","4x98","58.6","","850","bolt","M12x1.25","19","28.00","27","30","66","","",""
"5660","5x98","58.1","","1155","bolt","M12x1.25","19","28.00","27","30","74","","",""
"5674","5x120","70.3","","1188","bolt","M12x1.5","19","28.00","27","30","83","","",""
"5687","4x130","71.5","","1144","nut","M14x1.5","21","","","","85","","",""
"5704","8x165.1","117","0.00","3355","nut","1/2 UNF","19","","0","0","103","0","0",""
"5709","5x112","57.1","","800","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"5735","8x165.1","117","0.00","2310","nut","5/8 UNF","28","","0","0","1/2 UNF 325 | 5/8 UNF, flanged nuts 300 to 350 | non-flanged nuts 200","0","0",""
"5736","5x114.3","70.3","","1650","nut","1/2 UNF","21","","","","87 steel wheels, check handbook for chrome steel wheels","","","on"
"5737","10x184.15","133.4","","3003","nut","M14x1.5","22","","","","120","","",""
"5747","5x130","84.1","","2090","bolt","M14x1.5","17","32.00","31","34","103","","","on"
"5756","5x114.3","64.1","","1441","nut","M12x1.5","19","","","","80","","","on"
"5763","5x120","72.6","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"5764","5x120","72.6","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"5765","5x120","72.6","0.00","1562","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"5766","5x120","67","0.00","1375","nut","M14x1.5","22","","0","0","110","0","0","on"
"5767","5x115","70.3","","1485","nut","M12x1.5","19","","","","100","","","on"
"5768","5x108","63.4","","1430","nut","M12x1.5","19","","","","100","","","on"
"5772","5x114.3","64.1","","1188","nut","M12x1.5","19","","","","80","","","on"
"5773","5x114.3","66.1","","1606","nut","M12x1.25","21","","","","83","","","on"
"5774","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"5775","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"5776","5x114.3","67.1","","1265","nut","M12x1.5","21","","","","80 to 108","1145","1100","on"
"5777","5x112","66.6","","1364","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"5778","5x100","56.1","","986","nut","M12x1.25","19","","","","89","","","on"
"5779","5x100","56.1","","1045","nut","M12x1.25","21","","","","89","","","on"
"5780","4x100","54.1","","957","nut","M12x1.5","21","","","","76","","","on"
"5819","5x120","72.6","","1177","bolt","M12x1.5","17","28.00","27","30","88","","","on"
"5839","5x114.3","64.1","0.00","1100","nut","M12x1.5","19","","0","0","80","0","0","on"
"5840","5x120","72.6","0.00","1430","bolt","M12x1.5","17","28.00","27","30","103","0","0","on"
"5841","5x120","72.6","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"5843","5x112","66.6","","1217","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"5844","4x100","56.6","","825","nut","M12x1.5","19","","","","100","","","on"
"5845","5x120","67.1","","1287","nut","M14x1.5","22","","","","140","","","on"
"5847","5x108","63.4","","1324","nut","M12x1.5","19","","","","95","","","on"
"5849","5x108","63.4","","1210","nut","M12x1.5","19","","","","100","","","on"
"5850","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","","on"
"5867","5x108","63.4","","1155","nut","M12x1.5","19","","","","81","","","on"
"5871","5x112","66.6","0.00","1562","bolt","M14x1.5","17","28.00","27","30","89","0","0","on"
"5880","8x165.1","117","0.00","2310","nut","1/2 UNF","22","","0","0","1/2 UNF 105 | 5/8 UNF, flanged nuts 300 to 350 | non-flanged nuts 200","0","0",""
"5881","5x112","66.5","","1419","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"5885","5x130","71.5","","1327","bolt","M14x1.5","19","30.00","29","33","118","790","1240","on"
"5913","5x128","75.1","","1320","nut","M14x2.0","22","","","","81","","","on"
"5916","5x130","71.5","","1272","bolt","M14x1.5","19","30.00","29","33","118","790","1240","on"
"5917","5x130","71.5","","1327","bolt","M14x1.5","19","30.00","29","33","118","790","1240","on"
"5960","5x114.3","67.1","0.00","1510","nut","M12x1.5","21","","0","0","75","0","0","on"
"5961","4x100","54.1","","1041","nut","M12x1.5","21","","","","65 to 87","","","on"
"5963","4x100","56.1","","997","bolt","M14x1.25","17","27.00","26","30","103","","","on"
"5964","6x114.3","71.5","","1034","nut","1/2 UNF","19","","","","80 to 100","","","on"
"5966","5x114.3","67.1","","1320","nut","M12x1.5","19","","","","74","","","on"
"5968","5x114.3","60.1","0.00","1276","nut","M12x1.5","21","","0","0","76","0","0","on"
"5969","5x112","66.5","","1492","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"5970","5x112","66.5","","1496","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"5982","5x114.3","67.1","","1144","nut","M12x1.5","21","","","","80","","","on"
"5988","5x115","71.5","0.00","1430","nut","M14x1.5","21","","0","0","110","0","0","on"
"5990","5x114.3","67.1","","1144","nut","M12x1.5","21","","","","80","","","on"
"5991","5x114.3","67.1","0.00","1100","nut","M12x1.5","21","","0","0","65 to 80","0","0","on"
"5994","5x114.3","64.1","","1210","nut","M12x1.5","19","","","","80","","","on"
"5995","5x114.3","64.1","","1188","nut","M12x1.5","19","","","","80","","","on"
"5996","5x114.3","67.1","0.00","1177","nut","M12x1.5","21","","0","0","81","0","0","on"
"6001","5x112","66.6","","1243","bolt","M12x1.5","17","28.00","27","30","96","","","on"
"6003","5x112","66.6","","1283","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"6009","5x112","66.6","","2200","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"6020","5x98","58.1","","1188","bolt","M12x1.25","17","27.00","26","30","89","1050","1080","on"
"6023","5x120","72.6","","1980","nut","M14x1.5","22","","","","103","1550","1775","on"
"6026","5x114.3","68.1","","1320","nut","M14x2.0","22","","","","81","","","on"
"6044","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"6063","5x114.3","67.1","","1320","nut","M12x1.5","21","","","","80 to 108","","","on"
"6100","5x108","63.4","","1250","nut","M12x1.5","19","","","","100","","","on"
"6101","5x112","57.1","","1221","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"6122","5x112","57.1","0.00","1144","bolt","M14x1.5","17","27.00","26","30","89","0","0","on"
"6152","5x139.7","77.8","","1980","nut","M14x1.5","22","","","","130","","","on"
"6437","5x114.3","60.1","","1276","nut","M12x1.5","21","","","","76","","","on"
"6439","5x112","66.5","","1397","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"6444","5x112","66.5","","1298","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"6449","5x112","66.6","","2200","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"6451","5x100","56.1","","1144","nut","M12x1.25","19","","","","89","","","on"
"6453","6x115","68.1","","2200","nut","M14x1.5","22","","","","90","","","on"
"6499","5x114.3","63.4","","1430","nut","1/2 UNF","19","","","","100","","","on"
"6500","5x105","56.6","0.00","850","nut","M12x1.5","19","","0","0","100","0","0","on"
"6502","5x120","67.1","0.00","1309","nut","M14x1.5","22","","0","0","110 blue lug nuts, 140 silver lug nuts","0","0","on"
"6503","5x120","67.1","","1309","nut","M14x1.5","22","","","","110","","","on"
